1.995979e+02,9.718895e+03
2.005621e+02,9.718894e+03
2.015264e+02,9.721075e+03
2.024906e+02,9.726092e+03
2.034548e+02,9.732665e+03
2.044191e+02,9.738862e+03
2.053833e+02,9.743038e+03
2.063475e+02,9.745087e+03
2.073118e+02,9.746813e+03
2.082760e+02,9.750379e+03
2.092402e+02,9.746640e+03
2.102045e+02,9.732416e+03
2.111687e+02,9.718943e+03
2.121329e+02,9.712635e+03
2.130972e+02,9.714007e+03
2.140614e+02,9.720745e+03
2.150256e+02,9.732774e+03
2.159899e+02,9.758241e+03
2.169541e+02,9.779194e+03
2.179183e+02,9.787651e+03
2.188826e+02,9.785491e+03
2.198468e+02,9.783404e+03
2.208110e+02,9.789388e+03
2.217753e+02,9.801950e+03
2.227395e+02,9.810565e+03
2.237037e+02,9.815147e+03
2.246680e+02,9.820573e+03
2.256322e+02,9.829326e+03
2.265964e+02,9.846149e+03
2.275607e+02,9.868076e+03
2.285249e+02,9.893911e+03
2.294891e+02,9.925729e+03
2.304534e+02,9.952444e+03
2.314176e+02,9.956071e+03
2.323818e+02,9.940020e+03
2.333461e+02,9.924948e+03
2.343103e+02,9.919429e+03
2.352745e+02,9.921056e+03
2.362388e+02,9.923322e+03
2.372030e+02,9.922764e+03
2.381672e+02,9.916947e+03
2.391315e+02,9.908068e+03
2.400957e+02,9.899274e+03
2.410599e+02,9.892938e+03
2.420242e+02,9.889980e+03
2.429884e+02,9.893462e+03
2.439526e+02,9.907407e+03
2.449169e+02,9.932297e+03
2.458811e+02,9.967807e+03
2.468453e+02,1.000278e+04
2.478096e+02,1.003581e+04
2.487738e+02,1.006954e+04
2.497380e+02,1.010768e+04
2.507023e+02,1.015074e+04
2.516665e+02,1.019379e+04
2.526307e+02,1.022851e+04
2.535950e+02,1.025368e+04
2.545592e+02,1.026075e+04
2.555234e+02,1.024404e+04
2.564877e+02,1.021385e+04
2.574519e+02,1.018203e+04
2.584161e+02,1.015551e+04
2.593804e+02,1.013588e+04
2.603446e+02,1.012498e+04
2.613088e+02,1.012466e+04
2.622731e+02,1.012650e+04
2.632373e+02,1.012883e+04
2.642015e+02,1.012900e+04
2.651658e+02,1.012597e+04
2.661300e+02,1.012168e+04
2.670942e+02,1.011935e+04
2.680585e+02,1.011669e+04
2.690227e+02,1.011248e+04
2.699869e+02,1.010741e+04
2.709512e+02,1.010074e+04
2.719154e+02,1.009388e+04
2.728796e+02,1.009022e+04
2.738439e+02,1.009444e+04
2.748081e+02,1.011010e+04
2.757723e+02,1.013305e+04
2.767366e+02,1.015496e+04
2.777008e+02,1.017169e+04
2.786650e+02,1.018364e+04
2.796293e+02,1.019264e+04
2.805935e+02,1.020105e+04
2.815577e+02,1.021011e+04
2.825220e+02,1.021908e+04
2.834862e+02,1.022635e+04
2.844504e+02,1.023125e+04
2.854147e+02,1.023972e+04
2.863789e+02,1.024301e+04
2.873431e+02,1.023912e+04
2.883074e+02,1.023167e+04
2.892716e+02,1.022415e+04
2.902358e+02,1.021598e+04
2.912001e+02,1.020581e+04
2.921643e+02,1.019853e+04
2.931285e+02,1.019376e+04
2.940928e+02,1.019563e+04
2.950570e+02,1.020823e+04
2.960212e+02,1.022818e+04
2.969855e+02,1.024646e+04
2.979497e+02,1.025467e+04
2.989139e+02,1.025164e+04
2.998782e+02,1.024692e+04
3.008424e+02,1.024363e+04
3.018066e+02,1.024364e+04
3.027709e+02,1.024473e+04
3.037351e+02,1.024425e+04
3.046993e+02,1.024292e+04
3.056636e+02,1.024487e+04
3.066278e+02,1.025321e+04
3.075920e+02,1.026281e+04
3.085563e+02,1.027185e+04
3.095205e+02,1.028247e+04
3.104847e+02,1.029476e+04
3.114490e+02,1.030539e+04
3.124132e+02,1.031383e+04
3.133774e+02,1.032240e+04
3.143417e+02,1.033168e+04
3.153059e+02,1.033684e+04
3.162701e+02,1.033424e+04
3.172344e+02,1.032304e+04
3.181986e+02,1.031672e+04
3.191628e+02,1.032350e+04
3.201271e+02,1.033869e+04
3.210913e+02,1.035191e+04
3.220555e+02,1.035712e+04
3.230198e+02,1.035547e+04
3.239840e+02,1.035987e+04
3.249482e+02,1.037496e+04
3.259125e+02,1.038973e+04
3.268767e+02,1.040216e+04
3.278409e+02,1.041216e+04
3.288052e+02,1.041976e+04
3.297694e+02,1.042403e+04
3.307336e+02,1.042389e+04
